4, 12, 247.5, 270
4, 13, 270, 292.5
4, 14, 292.5, 315
4, 15, 315, 337.5
4, 16, 337.5, 360
3, 1, 0, 45
3, 2, 45, 90
3, 3, 90, 135
3, 4, 135, 180
3, 5, 180, 225
3, 6, 225, 270
3, 7, 270, 315
3, 8, 315, 360
2, 1, 0, 90
2, 2, 90, 180
2, 3, 180, 270
2, 4, 270, 360
1, 1, 0, 180
1, 2, 180, 360
